nnkd,mob,MOB_term,Credit_TermApr,bad,maxdelay_one,delays_one,MA_AGE,MA_Gender,MA_Education,MA_Marital_Status,MANUMBEROFCHILD,MA_Residential_Status,MA_MONTH_AT_CURR_ADDRESS,MA_Real_Estate_Owner,MA_REG_Same_Fact_Addr,MA_MONTH_AT_CURR_PASSP,MA_Exp_IND,MA_MONTH_AT_CURR_JOB,MA_Time_Previous_Job,MA_Proposed_Amount,TOT_INCOME,PARTWH_INCOME,PAYMD2TOTPAYM,PTI,ratio_curr_cap_share,larger_diff_term,ratio_inst_amount,freq_nnkd,age_range,EQ_PP,diff_white_pti,ratio_time_job,ratio_amount_income
1-RUR-4510-3885345,6,0.5,12,0,8,0,37,0,2,2,0,1,133,1,1,72,0,7,36,70000,40000.0,1.0,0.8058880475129918,0.16547925,0.633158911836323,1,551.5975,4,2,0,33380.83,5.142857142857143,6.857142857142857
1-RUR-0000-3385773,11,0.18032786879999999,61,0,2,0,35,1,2,2,1,1,110,1,1,54,0,41,12,750000,79550.0,1.0,0.33314518665142795,0.2712252671275927,0.1061678191976664,1,353.7044262295082,4,2,0,57974.03,0.2926829268292683,1.2728
1-RUR-5230-3488765,4,0.11111111109999999,36,0,6,0,27,0,2,2,0,4,100,1,1,75,0,47,14,70000,15000.0,1.0,0.4894142003957051,0.18667666666666669,0.06487427018841885,1,77.78194444444445,10,2,0,12199.85,0.2978723404255319,2.5714285714285716
1-RUR-0000-3508356,11,0.4583333333,24,0,4,0,27,1,2,2,0,1,18,1,1,55,0,55,0,65000,21000.0,1.0,0.6950582832329858,0.1605752380952381,0.5724951724398206,1,140.50333333333333,2,2,0,17627.92,0.0,3.876923076923077
1-RUR-0000-4666983,7,0.1147540983,61,0,4,0,28,0,2,2,0,1,145,1,1,80,0,56,36,300000,80000.0,1.0,0.32085624404263985,0.107879875,0.059022089792931325,1,141.48180327868852,4,2,0,71369.61,0.6428571428571429,3.2
1-RUR-0000-3568148,3,0.0491803278,61,0,2,0,31,1,2,2,0,1,319,1,1,64,0,8,3,205000,17000.0,1.0,0.300391356274718,0.34690764705882354,0.01804886411167943,1,96.67918032786886,8,2,1,11102.57,0.375,0.9951219512195122
1-RUR-4510-4691770,1,0.0204081632,49,0,0,0,32,0,2,5,1,3,321,1,1,68,0,7,3,500000,92500.0,1.0,0.0,0.17622616216216214,0.0,1,332.6718367346939,2,2,1,76199.08,0.42857142857142855,2.22
1-RUR-5220-5377672,4,0.23529411760000002,17,0,4,0,43,0,2,5,1,3,135,1,1,97,0,16,122,50000,34521.0,1.0,0.698502102511649,0.10713739462935604,0.1815484665273227,1,217.55823529411762,2,3,0,30822.510000000002,7.625,8.28504
1-RUR-4520-4766535,7,0.1147540983,61,0,0,0,25,0,2,2,0,1,303,1,1,63,0,24,6,550000,60000.0,0.0,0.32272222123924377,0.2637063333333333,0.059000417497041734,1,259.38327868852457,1,1,0,-15822.38,0.25,1.309090909090909
1-RUR-0000-3389926,10,0.2702702702,37,0,7,0,35,1,2,2,0,1,230,1,1,64,0,87,33,200000,34500.0,0.0,0.5291868074543049,0.2274368115942029,0.23133420478959452,1,212.06945945945944,12,2,0,-7846.57,0.3793103448275862,2.07
1-RUR-0000-4229779,6,0.1714285714,35,0,10,0,24,0,2,4,1,1,123,1,1,33,0,16,6,70000,21000.0,0.0,0.5012559756627553,0.1333404761904762,0.08978166224396943,1,80.00428571428571,4,1,0,-2800.15,0.375,3.6
1-RUR-0420-4412799,4,0.1081081081,37,0,2,0,34,1,2,2,1,1,179,1,1,61,0,33,60,200000,51000.0,1.0,0.4961285832993221,0.1538543137254902,0.06285603019871583,1,212.06945945945944,4,2,0,43153.43,1.8181818181818181,3.06
1-RUR-3600-3672931,12,0.19672131140000002,61,0,3,0,23,1,0,2,0,1,20,1,1,29,0,20,6,270000,20097.0,0.0,0.3255156525459818,0.3864930089068021,0.1051924643401835,1,127.33360655737705,2,1,1,-7767.350000000002,0.3,0.8932
1-RUR-3670-3696448,10,0.2702702702,37,0,8,0,28,0,2,5,0,4,40,1,1,65,0,20,36,200000,20500.0,0.0,0.5303838926976192,0.3827595121951219,0.23192284122307028,1,212.06945945945944,8,2,0,-7846.569999999999,1.8,1.23
1-RUR-3670-3696448,3,0.081081081,37,0,8,0,28,0,2,5,0,4,40,1,1,65,0,20,36,200000,20500.0,0.0,0.4848751076335359,0.3827595121951219,0.0403947298180719,1,212.06945945945944,8,2,0,-7846.569999999999,1.8,1.23
1-RUR-5230-4163490,9,0.14754098359999998,61,0,8,0,24,0,2,2,0,1,103,1,1,46,0,4,6,143000,14000.0,1.0,0.3254648610344221,0.2938442857142857,0.08182688938970752,1,67.43967213114753,4,1,0,9886.18,1.5,1.1748251748251748
1-RUR-0000-3482313,14,0.3783783783,37,0,1,0,41,1,2,2,1,1,283,1,1,53,0,24,36,250000,42000.0,0.0,0.5512023687983725,0.2335288095238095,0.4167159447696122,1,265.08675675675676,3,3,0,-9808.21,1.5,2.016
1-RUR-3600-3672931,11,0.18032786879999999,61,0,0,0,23,1,0,2,0,1,20,1,1,29,0,20,6,270000,20097.0,0.0,0.33067654544659103,0.3864930089068021,0.1051924643401835,1,127.33360655737705,2,1,1,-7767.350000000002,0.3,0.8932
1-RUR-0000-4736687,3,0.0491803278,61,0,0,0,23,0,0,2,0,1,79,1,1,18,0,30,2,147000,28000.0,1.0,0.2964966451204116,0.15103178571428572,0.022259740610858596,1,69.32606557377049,1,1,0,23771.11,0.06666666666666667,2.2857142857142856
1-RUR-0000-3296819,17,0.34693877549999996,49,0,4,0,35,0,2,2,0,1,230,1,1,71,0,58,9,150000,32000.0,1.0,0.44285530226526904,0.15282125,0.3065866338800527,1,99.80163265306122,3,2,0,27109.72,0.15517241379310345,2.56
1-RUR-0000-3646473,9,0.6923076923,13,0,3,0,51,1,1,3,0,1,129,1,1,66,0,12,30,35000,10600.0,1.0,0.7699159895864373,0.2278264150943396,0.787120275286363,0,185.76615384615386,2,4,0,8185.040000000001,2.5,3.6342857142857143
1-RUR-0000-3205061,16,0.4324324324,37,0,2,0,25,0,0,2,0,1,97,1,1,52,0,97,0,150000,20000.0,0.0,0.6658763381132687,0.3070145,0.5821349539272879,1,165.9537837837838,5,1,0,-6140.290000000001,0.0,1.6
1-RUR-5220-5377672,3,0.1764705882,17,0,0,0,43,0,2,5,1,3,135,1,1,97,0,16,122,50000,34521.0,1.0,0.7089360968721159,0.10713739462935604,0.11359913905423363,1,217.55823529411762,2,3,0,30822.510000000002,7.625,8.28504
1-RUR-4510-3618229,3,0.081081081,37,0,0,0,23,1,3,4,1,1,48,1,1,30,0,7,60,100000,23000.0,1.0,0.5127519181585678,0.16604565217391304,0.04177214609645893,1,103.21756756756757,2,1,0,19180.95,8.571428571428571,2.76
1-RUR-4500-3593399,5,0.1351351351,37,0,3,0,25,1,2,2,0,1,80,1,1,15,0,14,40,300000,64000.0,0.0,0.494236086877081,0.1839040625,0.08469720746762666,1,318.10432432432435,5,1,0,-11769.859999999999,2.857142857142857,2.56
1-RUR-0000-3244950,7,0.2916666666,24,0,3,0,26,1,2,2,0,1,119,1,1,65,0,54,0,150000,27140.0,1.0,0.6430745591479383,0.2922129697862933,0.20672842807667102,1,330.44416666666666,5,1,0,19209.34,0.0,2.1712
1-RUR-0000-3388509,7,0.41176470579999996,17,0,2,0,26,0,0,2,0,1,173,1,1,57,0,18,12,60000,15000.0,1.0,0.7406596869775205,0.2798793333333333,0.46136480261279195,1,246.95235294117646,9,1,0,10801.810000000001,0.6666666666666666,3.0
1-RUR-0000-4630478,5,0.20833333329999998,24,0,6,0,25,0,2,2,0,1,112,1,1,41,0,29,24,160000,35000.0,1.0,0.6253482440077458,0.2416965714285714,0.1542181949946318,1,352.47416666666663,5,1,0,26540.620000000003,0.8275862068965517,2.625
1-RUR-4500-3103095,16,0.4324324324,37,0,15,0,38,1,2,2,0,1,262,1,1,53,0,46,25,330000,47400.0,1.0,0.8049312349730768,0.28499240506329115,1.9148003850285749,1,365.09837837837836,12,2,0,33891.36,0.5434782608695652,1.7236363636363636
1-RUR-4510-3499653,10,0.16393442619999998,61,1,5,0,49,0,0,1,0,1,332,1,1,38,0,7,0,150000,18000.0,1.0,0.32644384987137914,0.23973277777777774,0.09316753525579484,1,70.74081967213114,3,3,0,13684.810000000001,0.0,1.44
1-RUR-0000-4016091,9,0.14754098359999998,61,0,3,0,23,1,0,2,0,1,24,1,1,35,0,10,20,120000,16707.0,1.0,0.31972309097886914,0.20662955647333453,0.08040665423037506,1,56.5927868852459,4,1,0,13254.84,2.0,1.6707
1-RUR-0000-4755732,4,0.0655737704,61,0,9,0,26,1,0,2,0,1,191,1,1,68,0,33,36,150000,16000.0,1.0,0.2969759434020329,0.269699375,0.018010506072636625,1,70.74081967213114,7,1,0,11684.81,1.0909090909090908,1.28
1-RUR-0000-3386521,15,0.2459016393,61,0,1,0,23,0,0,2,0,1,77,1,1,35,0,9,9,300000,29900.0,1.0,0.3492527545858021,0.2886418060200669,0.16414083030714924,1,141.48180327868852,4,1,0,21269.61,1.0,1.196
1-RUR-4520-3471887,15,0.2459016393,61,0,7,0,50,1,0,3,0,3,286,1,1,48,0,367,0,127000,13000.0,1.0,0.3432481561187606,0.2810407692307693,0.14857495310887622,1,59.893934426229514,4,4,0,9346.47,0.0,1.2283464566929134
1-RUR-6570-4764718,3,0.0491803278,61,0,2,0,28,1,2,3,0,4,141,1,1,49,0,16,0,350000,33000.0,0.0,0.3032012118324858,0.3051148484848485,0.018030690542929616,1,165.062131147541,2,2,1,-10068.79,0.0,1.1314285714285715
1-RUR-0000-4016091,10,0.16393442619999998,61,0,3,0,23,1,0,2,0,1,24,1,1,35,0,10,20,120000,16707.0,1.0,0.3217274157808536,0.20662955647333453,0.09109031106101644,1,56.5927868852459,4,1,0,13254.84,2.0,1.6707
1-RUR-0000-3981816,10,0.2702702702,37,0,1,0,44,1,0,2,0,1,324,1,1,52,0,25,90,100000,20000.0,0.0,0.5266960495347557,0.1961645,0.2310202831518994,1,106.03486486486486,4,3,0,-3923.29,3.6,2.4
1-RUR-4500-3130169,4,0.1081081081,37,0,0,0,28,1,0,4,1,1,29,1,1,44,0,59,24,280000,42210.67,0.0,0.5919310898794813,0.2715398736859661,0.0736060882536752,1,309.7805405405405,8,2,0,-11461.88,0.4067796610169492,1.8090287142857142
1-RUR-4510-4046945,10,0.16393442619999998,61,0,24,0,39,0,2,5,1,4,232,1,1,76,0,4,0,450000,55000.0,0.0,0.3270329649207112,0.23537418181818184,0.0818030106924184,1,212.22262295081967,4,2,0,-12945.580000000002,0.0,1.4666666666666666
1-RUR-0000-3473391,10,0.16393442619999998,61,0,48,1,29,1,0,2,0,1,277,1,1,1,0,15,12,224000,18525.0,1.0,0.3210729605623689,0.34785533063427804,0.08207782508794201,1,105.63967213114755,13,2,1,12080.98,0.8,0.9924107142857143
1-RUR-2200-4173368,8,0.1311475409,61,1,30,1,43,0,0,5,0,3,0,1,1,63,0,8,156,400000,31000.0,0.0,0.3191889981657109,0.3711996774193548,0.06912839895295979,1,188.64245901639345,7,3,1,-11507.189999999999,19.5,0.93
1-RUR-0000-3473391,9,0.14754098359999998,61,0,48,1,29,1,0,2,0,1,277,1,1,1,0,15,12,224000,18525.0,1.0,0.3159889269480169,0.34785533063427804,0.0700699476111153,1,105.63967213114755,13,2,1,12080.98,0.8,0.9924107142857143
1-RUR-0000-3143488,16,0.4324324324,37,0,76,2,30,1,2,5,0,3,164,1,1,9,0,10,84,200000,63000.0,0.0,0.6099359472210739,0.12995333333333334,0.5193428295298865,1,221.2718918918919,18,2,0,-8187.06,8.4,3.78
1-RUR-4500-4713619,6,0.09836065570000001,61,1,114,1,23,0,0,2,0,1,96,1,1,17,0,6,40,179000,35500.0,1.0,0.2984085047448026,0.14505549295774647,0.048647274210473324,1,84.41754098360656,4,1,0,30350.53,6.666666666666667,2.3798882681564244
1-RUR-0000-3272127,17,0.4722222222,36,1,84,1,42,0,2,2,0,1,95,1,1,56,0,4,24,150000,35000.0,0.0,0.5549128439521397,0.171438,0.5318458497394024,1,166.67583333333334,10,3,0,-6000.33,6.0,2.8
1-RUR-4500-3130169,13,0.3513513513,37,1,65,1,28,1,0,4,1,1,29,1,1,44,0,59,24,280000,42210.67,0.0,0.6444056747971281,0.2715398736859661,0.35843369489583427,1,309.7805405405405,8,2,0,-11461.88,0.4067796610169492,1.8090287142857142
1-RUR-0000-3143488,18,0.48648648640000003,37,1,76,2,30,1,2,5,0,3,164,1,1,9,0,10,84,200000,63000.0,0.0,0.6248948991756665,0.12995333333333334,0.731867284585368,1,221.2718918918919,18,2,0,-8187.06,8.4,3.78
1-RUR-4510-3463648,10,0.16393442619999998,61,1,170,2,23,0,2,2,0,1,105,1,1,4,0,8,36,338000,28000.0,1.0,0.3123115649230097,0.34727035714285714,0.09243121955104561,1,159.4027868852459,9,1,1,18276.43,4.5,0.9940828402366864
1-RUR-4510-3297185,9,0.14754098359999998,61,1,60,3,38,1,0,2,0,1,277,1,1,50,0,56,72,149000,16000.0,1.0,0.3169864723538727,0.267901875,0.08127376080099728,1,70.26934426229509,5,2,0,11713.57,1.2857142857142858,1.2885906040268456
1-RUR-4520-3186259,15,0.8823529411,17,1,169,1,27,1,2,4,1,1,100,1,1,1,0,52,24,60000,35895.0,1.0,0.7890885654156437,0.1187229419139156,2.9983553433019026,1,250.68000000000004,9,2,0,31633.44,0.46153846153846156,7.179
1-RUR-4500-3155044,16,0.3265306122,49,1,40,1,41,1,2,2,0,1,138,1,1,71,0,31,200,300000,34000.0,1.0,0.5419925743512028,0.3006735294117647,0.3130796343105205,1,208.63061224489795,10,3,0,23777.1,6.451612903225806,1.36
1-RUR-6560-4638888,5,0.08196721309999999,61,0,16,0,49,1,0,1,0,1,150,1,1,37,0,34,12,253000,30000.0,1.0,0.30110000000000003,0.24261,0.03600260559835348,1,119.31639344262295,6,3,0,22721.7,0.35294117647058826,1.4229249011857708
1-RUR-4500-3307082,9,0.14754098359999998,61,1,45,1,30,1,2,2,0,1,64,1,1,37,0,13,30,450000,57000.0,1.0,0.32011354403372905,0.2271154385964912,0.07006828523055371,1,212.22262295081967,5,2,0,44054.42,2.3076923076923075,1.52
1-RUR-0000-3138443,8,0.22222222219999999,36,0,19,0,33,1,0,2,1,1,203,1,1,58,0,28,12,150000,25000.0,1.0,0.6415829424257277,0.24745479999999997,0.17181045880565995,1,171.8436111111111,4,2,0,18813.63,0.42857142857142855,2.0
1-RUR-0000-3138443,9,0.25,36,1,23,0,33,1,0,2,1,1,203,1,1,58,0,28,12,150000,25000.0,1.0,0.6375088890644753,0.24745479999999997,0.2079103633877537,1,171.8436111111111,4,2,0,18813.63,0.42857142857142855,2.0
1-RUR-3670-3696448,1,0.027027027000000002,37,0,0,0,28,0,2,5,0,4,40,1,1,65,0,20,36,200000,20500.0,0.0,0.0,0.3827595121951219,0.0,1,212.06945945945944,8,2,1,-7846.569999999999,1.8,1.23
1-RUR-4510-4146107,4,0.0655737704,61,1,0,0,34,0,3,5,0,4,213,1,1,99,0,19,42,450000,120000.0,0.0,0.3063626570546359,0.10787983333333333,0.02720070844652311,1,212.22262295081967,2,2,0,-12945.58,2.210526315789474,3.2
1-RUR-3600-4491984,8,0.1311475409,61,0,2,0,36,0,2,5,1,4,78,1,1,60,0,27,48,650000,60000.0,0.0,0.3263006242801393,0.311653,0.07049467650640653,1,306.5439344262295,2,2,0,-18699.18,1.7777777777777777,1.1076923076923078
1-RUR-0000-5582713,2,0.06666666660000001,30,0,0,0,52,1,0,1,0,1,188,1,1,67,0,29,24,120000,13542.0,1.0,0.5390493101988416,0.4311024959385615,0.026913432791171314,1,194.59966666666665,1,4,0,7704.01,0.8275862068965517,1.3542
1-RUR-0000-3272127,5,0.1388888888,36,0,2,0,42,0,2,2,0,1,95,1,1,56,0,4,24,150000,35000.0,0.0,0.4984040759273837,0.171438,0.08823756661374205,1,166.67583333333334,10,3,0,-6000.33,6.0,2.8
1-RUR-0000-3171110,1,0.027027027000000002,37,1,0,0,34,1,2,2,0,1,108,1,1,108,0,19,0,250000,30000.0,1.0,0.0,0.3411273333333333,0.0,1,276.5897297297297,2,2,1,19766.18,0.0,1.44
1-RUR-2200-3727095,8,0.1311475409,61,0,8,0,25,1,2,2,0,1,122,1,1,55,0,9,24,400000,40000.0,1.0,0.3462693564991892,0.276189,0.07209216776366263,1,181.10754098360655,3,1,0,28952.44,2.6666666666666665,1.2
1-RUR-4500-3307082,2,0.0327868852,61,0,6,0,30,1,2,2,0,1,64,1,1,37,0,13,30,450000,57000.0,1.0,0.27072357142857145,0.2271154385964912,0.008494052351060192,1,212.22262295081967,5,2,0,44054.42,2.3076923076923075,1.52
1-RUR-0000-4852571,4,0.1081081081,37,0,0,0,39,0,2,3,0,3,175,1,1,59,0,113,28,500000,55000.0,0.0,0.4648480659796282,0.39302600000000004,0.06204575373822581,1,584.2278378378378,3,2,0,-21616.430000000004,0.24778761061946902,1.32
1-RUR-0000-3984007,5,0.41666666659999996,12,0,6,0,54,1,0,2,0,1,245,1,1,108,0,15,84,175000,51370.0,1.0,0.8012662781350482,0.3221321783141912,0.2950588914504056,1,1378.9941666666666,6,4,0,34822.06999999999,5.6,3.5225142857142857
1-RUR-4510-3345420,2,0.0625,32,0,0,0,52,1,2,3,0,4,67,1,1,66,0,58,12,350000,55000.0,1.0,0.504484,0.27115836363636364,0.02209852942312548,1,466.0534375,3,4,0,40086.29,0.20689655172413793,1.8857142857142857
1-RUR-4500-4919763,4,0.1081081081,37,0,5,0,26,0,2,3,1,1,236,1,1,71,0,17,47,350000,37607.86,1.0,0.4376099017904478,0.40234940249192586,0.06063395845143041,1,408.9594594594595,4,1,0,22476.36,2.764705882352941,1.289412342857143
1-RUR-0000-3405356,12,0.3243243243,37,0,3,0,26,0,0,2,0,1,113,1,1,47,0,24,24,300000,41000.0,1.0,0.5758368842923256,0.28706975609756097,0.3325054033094104,1,318.10432432432435,8,1,0,29230.14,1.0,1.64
1-RUR-4510-3236092,12,0.2448979591,49,1,9,0,50,1,0,3,1,3,399,1,1,45,0,42,216,300000,37864.0,1.0,0.6081318823529411,0.26216723008662585,0.20817309767472775,1,202.5857142857143,4,4,0,27937.3,5.142857142857143,1.51456
1-RUR-4510-4506300,2,0.0327868852,61,0,0,0,28,1,0,2,0,1,139,1,1,74,0,28,78,750000,100000.0,0.0,0.31564027777777776,0.21575970000000003,0.009173834088350102,1,353.7044262295082,3,2,0,-21575.97,2.7857142857142856,1.6
1-RUR-0000-3257341,15,0.8333333333,18,0,1,0,39,0,0,2,0,1,226,1,1,67,0,37,30,150000,38666.0,1.0,0.79651014939686,0.2587627372885739,2.931647006369484,1,555.8511111111111,3,2,0,28660.68,0.8108108108108109,3.09328
1-RUR-0000-3937837,2,0.0327868852,61,0,0,0,25,0,0,2,0,1,97,1,1,31,0,13,3,284000,23489.0,1.0,0.24816278793795504,0.34782664225807824,0.007193989429907799,1,133.9360655737705,5,1,1,15318.900000000001,0.23076923076923078,0.9924929577464788
1-RUR-0000-3405356,11,0.2972972972,37,0,2,0,26,0,0,2,0,1,113,1,1,47,0,24,24,300000,41000.0,1.0,0.5758368842923256,0.28706975609756097,0.3325054033094104,1,318.10432432432435,8,1,0,29230.14,1.0,1.64
1-RUR-4200-4168017,8,0.1311475409,61,0,0,0,26,0,0,2,0,1,87,1,1,62,0,61,24,247000,24300.0,1.0,0.3586281520117852,0.2807353909465021,0.07451402379644523,1,111.8339344262295,1,1,0,17478.129999999997,0.39344262295081966,1.1805668016194333
1-RUR-4500-3481230,7,0.1147540983,61,0,0,0,51,0,0,2,0,1,356,1,1,68,0,31,34,120000,16693.94,1.0,0.3168742152386302,0.20679120686907945,0.057888915600666294,1,56.5927868852459,3,4,0,13241.779999999999,1.096774193548387,1.6693939999999998
1-RUR-0000-3494738,1,0.0163934426,61,0,0,0,24,0,0,2,0,1,18,1,1,41,0,48,0,239000,19800.0,1.0,0.0,0.347249494949495,0.0,1,112.71377049180327,8,1,1,12924.46,0.0,0.994142259414226
1-RUR-0000-3257341,6,0.3333333333,18,0,1,0,39,0,0,2,0,1,226,1,1,67,0,37,30,150000,38666.0,1.0,0.7216049936915435,0.2587627372885739,0.31960115311673526,1,555.8511111111111,3,2,0,28660.68,0.8108108108108109,3.09328
1-RUR-0000-3386521,1,0.0163934426,61,0,0,0,23,0,0,2,0,1,77,1,1,35,0,9,9,300000,29900.0,1.0,0.0,0.2886418060200669,0.0,1,141.48180327868852,4,1,1,21269.61,1.0,1.196
1-RUR-4020-3521287,5,0.08196721309999999,61,0,5,0,31,1,1,2,0,1,62,1,1,64,0,60,24,240000,35000.0,0.0,0.29389675153643546,0.197266,0.036129445205783726,1,113.18540983606557,10,2,0,-6904.3099999999995,0.4,1.75
1-RUR-3600-4282212,4,0.0952380952,42,0,2,0,45,1,0,5,0,4,27,1,1,0,0,44,36,100000,15000.0,1.0,0.4302747399306481,0.2398126666666667,0.03333753557264466,1,85.64738095238096,5,3,0,11402.81,0.8181818181818182,1.8
1-RUR-4520-3222513,3,0.125,24,1,0,0,53,1,2,2,1,1,385,1,1,91,0,17,18,250000,58000.0,1.0,0.705856,0.2340832758620689,0.0800475981296686,1,565.70125,2,4,0,44423.170000000006,1.0588235294117647,2.784
1-RUR-0000-3496067,5,0.20833333329999998,24,0,0,0,29,0,2,2,0,1,140,1,1,50,0,4,18,200000,46500.0,1.0,0.6246879545454546,0.22313182795698924,0.15932801406589492,1,432.31791666666663,4,2,0,36124.37,4.5,2.79
1-RUR-2200-3382634,8,0.47058823520000004,17,0,4,0,28,1,2,2,0,1,126,1,1,57,0,9,60,35000,12000.0,1.0,0.7455727854757446,0.20407833333333333,0.591560183588549,1,144.05529411764707,8,2,0,9551.06,6.666666666666667,4.114285714285714
1-RUR-4520-3294787,12,0.3243243243,37,0,7,0,48,1,2,1,0,3,294,1,1,36,0,138,5,120000,65000.0,1.0,0.5381165188016603,0.07242984615384615,0.30504077429396115,1,127.2416216216216,2,3,0,60292.06,0.036231884057971016,6.5
1-RUR-0000-4765669,4,0.1666666666,24,0,0,0,51,1,0,1,0,1,135,1,1,60,0,83,36,112000,25000.0,0.0,0.6492266604258015,0.23241399999999998,0.11241643465863846,1,242.0979166666667,1,4,0,-5810.349999999999,0.43373493975903615,2.6785714285714284
1-RUR-0000-3161553,18,0.72,25,1,14,0,44,0,3,2,0,1,124,1,1,47,0,6,6,150000,20000.0,0.0,0.7804526573469689,0.394807,1.8693789824817488,1,315.8456,14,3,0,-7896.14,1.0,1.6
1-RUR-4500-3383962,14,0.22950819670000003,61,0,10,0,28,1,0,2,0,3,126,1,1,57,0,38,6,159000,30000.0,1.0,0.3410269816648277,0.15247033333333332,0.14715113672142802,1,74.98540983606557,9,2,0,25425.89,0.15789473684210525,2.2641509433962264
1-RUR-0000-3387854,14,0.6086956521,23,0,6,0,54,1,0,2,0,1,245,1,1,80,0,90,12,100000,15912.0,1.0,0.7126127923410484,0.34356523378582204,1.0352323136276713,1,237.68739130434784,4,4,0,10445.189999999999,0.13333333333333333,1.90944
1-RUR-4500-3593399,6,0.1621621621,37,0,7,0,25,1,2,2,0,1,80,1,1,15,0,14,40,300000,64000.0,0.0,0.5057111842518685,0.1839040625,0.11085203561969269,1,318.10432432432435,5,1,0,-11769.859999999999,2.857142857142857,2.56
1-RUR-0000-3334465,15,0.2459016393,61,0,0,0,40,1,2,5,1,4,3,1,1,53,0,45,24,300000,67000.0,1.0,0.3430922648465663,0.1288117910447761,0.1472302534713467,1,141.48180327868852,1,3,0,58369.61,0.5333333333333333,2.68
1-RUR-2200-4332971,3,0.0491803278,61,0,5,0,33,1,0,2,1,1,151,1,1,68,0,11,24,120000,25000.0,1.0,0.2759961038961039,0.1380864,0.018029039787374454,1,56.5927868852459,7,2,0,21547.84,2.1818181818181817,2.5
1-RUR-4510-3566011,11,0.4583333333,24,0,15,0,44,1,2,2,0,1,149,1,1,48,0,55,48,200000,48000.0,0.0,0.6978488152055341,0.21615895833333326,0.5713777934775879,1,432.31791666666663,7,3,0,-10375.629999999997,0.8727272727272727,2.88
1-RUR-0420-4367617,3,0.0491803278,61,0,1,0,25,1,2,2,0,1,36,1,1,65,0,9,24,278000,22000.0,0.0,0.2874187878787879,0.3635222727272727,0.017355089674585336,1,131.10639344262296,7,1,1,-7997.49,2.6666666666666665,0.9496402877697842
1-RUR-5230-3488765,14,0.38888888880000005,36,0,14,0,27,0,2,2,0,4,100,1,1,75,0,47,14,70000,15000.0,1.0,0.5570564656963752,0.18667666666666669,0.4139891603590967,1,77.78194444444445,10,2,0,12199.85,0.2978723404255319,2.5714285714285716
1-RUR-0000-3478529,14,0.22950819670000003,61,0,2,0,28,1,2,2,0,1,141,1,1,24,0,43,24,220000,17500.0,0.0,0.3430406540728688,0.3616542857142857,0.1478846989164719,1,103.75327868852459,4,2,1,-6328.95,0.5581395348837209,0.9545454545454546
1-RUR-0000-3310567,17,0.2786885245,61,0,0,0,24,0,2,2,0,1,207,1,1,53,0,5,60,150000,15800.0,1.0,0.3556496903533424,0.2731132911392405,0.19579977719858552,1,70.74081967213114,1,1,0,11484.810000000001,12.0,1.264
1-RUR-0000-5306166,3,0.125,24,0,0,0,24,0,2,2,0,1,61,1,1,45,0,72,0,50000,15845.0,1.0,0.5712984583356777,0.17946039760176713,0.03358297107972832,1,118.48125,3,1,0,13001.45,0.0,3.8028
1-RUR-2200-4650555,2,0.0327868852,61,0,0,0,47,1,2,1,0,1,268,1,1,17,0,361,0,120000,20000.0,1.0,0.3031415662650602,0.1657135,0.008457851899340708,1,54.33229508196721,6,3,0,16685.73,0.0,2.0
1-RUR-2200-4730166,1,0.0416666666,24,0,0,0,24,0,2,2,0,1,97,1,1,41,0,32,0,101000,25000.0,1.0,0.0,0.207598,0.0,1,216.24791666666667,4,1,1,19810.05,0.0,2.9702970297029703
1-RUR-0000-3738089,11,0.18032786879999999,61,0,12,0,23,1,2,2,0,1,36,1,1,39,0,5,7,400000,35000.0,1.0,0.3317008267640838,0.32877685714285715,0.0944017846628783,1,188.64245901639345,5,1,0,23492.809999999998,1.4,1.05
1-RUR-0000-4910432,6,0.3333333333,18,0,2,0,35,1,2,2,0,1,112,1,1,85,0,64,131,50000,21833.0,1.0,0.7016578826324722,0.1607987908212339,0.3244826107353554,1,195.04,3,2,0,18322.28,2.046875,5.23992
1-RUR-6560-3641917,8,0.47058823520000004,17,1,14,0,24,0,0,2,0,1,48,1,1,34,0,3,7,50000,20000.0,1.0,0.7463740344311739,0.17492449999999998,0.5893268437939647,1,205.7935294117647,4,1,0,16501.510000000002,2.3333333333333335,4.8
1-RUR-6560-3641917,4,0.23529411760000002,17,0,14,0,24,0,0,2,0,1,48,1,1,34,0,3,7,50000,20000.0,1.0,0.7051257887783291,0.17492449999999998,0.18013790147406306,1,205.7935294117647,4,1,0,16501.510000000002,2.3333333333333335,4.8
1-RUR-4500-3924560,3,0.0491803278,61,0,0,0,26,1,0,2,0,1,108,1,1,66,0,55,52,120000,26000.0,1.0,0.2854317885051348,0.1327753846153846,0.016705315556808348,1,56.5927868852459,2,1,0,22547.84,0.9454545454545454,2.6
1-RUR-0000-3482933,2,0.0327868852,61,0,0,0,24,0,2,2,0,1,79,1,1,33,0,6,4,210000,21666.0,0.0,0.24795371900826446,0.2788364257361765,0.007194824213055513,1,99.03721311475411,6,1,1,-6041.27,0.6666666666666666,1.238057142857143
1-RUR-0000-3426700,12,0.19672131140000002,61,1,12,0,26,0,2,2,0,1,91,1,1,57,0,22,18,300000,27000.0,1.0,0.3350937601029502,0.31964407407407397,0.11904284528277907,1,141.48180327868852,6,1,0,18369.61,0.8181818181818182,1.08
